store_name,pincode,city,district,state,company,lat,lng,pop_2011,pop_2026,match_type,census_town,total_stores_in_city,ps_ratio_2026
mBaazar - MASLANDAPUR,743289,Maslandapur,North 24 Parganas,West Bengal,mBaazar,22.68797,88.449469,10790.0,14247.0,exact,Maslandapur,2,7124.0
mBaazar - Mathabhanga,736146,Mathabhanga,Coochbehar,West Bengal,mBaazar,26.340317,89.21556,23890.0,31544.0,exact,Mathabhanga,1,31544.0
mBaazar - Mazbat,784507,Mazbat,Udalguri Mazbat,Assam,mBaazar,26.791279,92.292076,,,no_match,,1,
mBaazar - MEDINIPUR,721101,Medinipur,Purba Medinipur,West Bengal,mBaazar,22.42586,87.320045,169264.0,223491.0,exact,Medinipur,3,74497.0
mBaazar - Memari,713146,Memari,Memari,West Bengal,mBaazar,23.17685,88.09513,41451.0,54731.0,exact,Memari,2,27366.0
mBaazar - Mirza,781125,Mirza,Kamrup,Assam,mBaazar,26.1667,90.4167,,,no_match,,1,
mBaazar - Moirabari,782126,Moirabari,Morigaon,Assam,mBaazar,26.25219,92.342064,,,no_match,,1,
mBaazar - MOKAMA,803302,Mokama,Patna,Bihar,mBaazar,25.201756,85.52006,60678.0,104190.0,fuzzy_broad,mokameh,2,52095.0
mBaazar - Morigaon,782105,Morigaon,Morigaon,Assam,mBaazar,26.224705,92.23669,29164.0,43746.0,fuzzy,marigaon,3,14582.0
mBaazar - MOTIHARI,845401,Motihari,East Champaran,Bihar,mBaazar,25.201756,85.52006,126158.0,216626.0,exact,Motihari,8,27078.0
mBaazar - Moyna,721629,Moyna,Purba Medinipur,West Bengal,mBaazar,22.246075,87.794326,,,no_match,,1,
mBaazar - Mukalmua,781126,Mukalmua,Nalbari,Assam,mBaazar,26.271363,91.350371,,,no_match,,1,
mBaazar - Murarai,731219,Murarai,Birbhum,West Bengal,mBaazar,24.534355,87.852036,5770.0,7619.0,exact,Murarai,1,7619.0
mBaazar - Nabarangpur,764059,Nabarangpur,Nabarangpur,Odisha,mBaazar,19.250029,82.555952,36945.0,53743.0,fuzzy,nabarangapur,3,17914.0
mBaazar - Naihati,743165,Naihati,North 24 Parganas,West Bengal,mBaazar,22.887286,88.41577,217900.0,287708.0,exact,Naihati,5,57542.0
mBaazar - Nandigram,721631,Nandigram,Purba Medinipur,West Bengal,mBaazar,22.010227,87.97682,5803.0,7662.0,exact,Nandigram,1,7662.0
mBaazar - Naxalbari,734429,Naxalbari,Darjeeling Naxalbari,West Bengal,mBaazar,26.683401,88.201195,,,no_match,,1,
mBaazar - New Town,700136,Kolkata,Kolkata,West Bengal,mBaazar,22.633108,88.47034,4496694.0,5937285.0,exact,Kolkata,73,81333.0
mBaazar - Nilmatha,226002,Lucknow,Lucknow,Uttar Pradesh,mBaazar,26.8469,80.9462,2817105.0,4319172.0,exact,Lucknow,58,74468.0
mBaazar - Nuapatna,754035,Nuapatna,Cuttack,Odisha,mBaazar,20.462515,85.88274,8057.0,11720.0,exact,Nuapatna,1,11720.0
mBaazar - Panitanki,734001,Siliguri,Darjeeling,West Bengal,mBaazar,26.717117,88.426509,,,no_match,,11,
mBaazar - Paralakhemundi,761200,Paralakhemundi,Ganjam,Odisha,mBaazar,18.78071,84.09157,46272.0,67310.0,exact,Paralakhemundi,2,33655.0
mBaazar - Patna Bazar Samiti,800016,Patna,Patna,Bihar,mBaazar,25.609907,85.137764,1684297.0,2892112.0,exact,Patna,48,60252.0
mBaazar - Patna Sahib,800008,Patna,Patna,Bihar,mBaazar,25.609907,85.137764,1684297.0,2892112.0,exact,Patna,48,60252.0
mBaazar - Phulbari,794104,Phulbari,East Khasi Hills,Meghalaya,mBaazar,25.512506,90.21667,,,no_match,,1,
mBaazar - PIPILI,752104,Pipili,Puri,Odisha,mBaazar,20.111534,85.83328,17623.0,25636.0,exact,Pipili,1,25636.0
mBaazar - Piska More,834005,Ranchi,Ranchi,Jharkhand,mBaazar,23.370127,85.325134,1073427.0,1701830.0,exact,Ranchi,19,89570.0
mBaazar - Pratapgarh,230001,Pratapgarh,Pratapgarh,Uttar Pradesh,mBaazar,25.897,81.945,15071.0,23107.0,fuzzy_broad,pratapgarh city,5,4621.0
mBaazar - PURI - BALAGANDI SQUARE,752001,Puri,Puri,Odisha,mBaazar,19.812391,85.828674,200564.0,291754.0,exact,Puri,5,58351.0
mBaazar - PURI - GRAND ROAD,752001,Puri,Puri,Odisha,mBaazar,19.804546,85.81959,200564.0,291754.0,exact,Puri,5,58351.0
mBaazar - PURNEA,854301,Purnia,Purnia,Bihar,mBaazar,25.785187,87.496194,282248.0,484649.0,exact,Purnia,8,60581.0
mBaazar - PURULIA,723101,Purulia,Purulia,West Bengal,mBaazar,23.335881,86.369584,121067.0,159853.0,fuzzy,puruliya,2,79926.0
mBaazar - Raghunatganj,742225,Raghunatganj,Murshidabad,West Bengal,mBaazar,24.176012,88.280464,,,no_match,,1,
mBaazar - Raha,782103,Raha,Nagaon Raha,Assam,mBaazar,26.232061,92.518295,11030.0,16545.0,exact,Raha,1,16545.0
mBaazar - RAHAMA,754140,Rahama,Jagatsinghpur,Odisha,mBaazar,20.321363,86.52085,,,no_match,,2,
mBaazar - RAIGANJ,733134,Raiganj,Uttar Dinajpur,West Bengal,mBaazar,26.258835,88.189986,183612.0,242435.0,exact,Raiganj,4,60609.0
mBaazar - Raj Khariar,766107,Raj Khariar,Kalahandi,Odisha,mBaazar,20.29369,82.760475,15087.0,21947.0,fuzzy_broad,khariar,1,21947.0
mBaazar - Rajgangpur,770017,Rajgangpur,Sundargarh,Odisha,mBaazar,22.189606,84.58672,51362.0,74715.0,fuzzy,rajagangapur,1,74715.0
mBaazar - Rajsunakhala,752065,Rajsunakhala,Khorda,Odisha,mBaazar,20.590977,86.32652,6299.0,9163.0,fuzzy,rajasunakhala,1,9163.0
mBaazar - RAMKRISHNA NAGAR - PATNA,800027,Patna,Patna,Bihar,mBaazar,25.579913,85.141978,1684297.0,2892112.0,exact,Patna,48,60252.0
mBaazar - RAMPURHAT,731224,Rampurhat,Birbhum,West Bengal,mBaazar,24.175917,87.78593,57833.0,76361.0,exact,Rampurhat,5,15272.0
mBaazar - Rampurhat Lotus Press More,731224,Rampurhat,Birbhum,West Bengal,mBaazar,24.175917,87.78593,57833.0,76361.0,exact,Rampurhat,5,15272.0
mBaazar - Ranaghat,741201,Ranaghat,Nadia,West Bengal,mBaazar,23.171511,88.566193,75365.0,99509.0,exact,Ranaghat,3,33170.0
mBaazar - RANCHI,834001,Ranchi,Ranchi,Jharkhand,mBaazar,23.354397,85.346608,1073427.0,1701830.0,exact,Ranchi,19,89570.0
mBaazar - RAXAUL,845305,Raxaul,East Champaran,Bihar,mBaazar,26.974369,84.848251,30170.0,51805.0,fuzzy_broad,rajauli,1,51805.0
mBaazar - Remuna,756019,Remuna,Baleswar,Odisha,mBaazar,21.53698,86.83046,33378.0,48554.0,exact,Remuna,1,48554.0
mBaazar - Rengali,768212,Rengali,Sambalpur,Odisha,mBaazar,21.26373,85.02006,10867.0,15808.0,exact,Rengali,1,15808.0
mBaazar - Sainthia,731234,Sainthia,Birbhum,West Bengal,mBaazar,23.948706,87.68236,44601.0,58890.0,exact,Sainthia,1,58890.0
mBaazar - SAMASTIPUR,848101,Samastipur,Samastipur,Bihar,mBaazar,25.860903,85.780106,67925.0,116634.0,exact,Samastipur,9,12959.0
mBaazar - SAMBALPUR,768001,Sambalpur,Sambalpur,Odisha,mBaazar,21.465988,83.97841,189366.0,275465.0,exact,Sambalpur,9,30607.0
mBaazar - Samsi,732139,Samsi,Malda Samsi,West Bengal,mBaazar,25.280426,88.005325,,,no_match,,1,
mBaazar - SEALDAH,700014,Kolkata,Kolkata,West Bengal,mBaazar,22.702127,88.344222,4496694.0,5937285.0,exact,Kolkata,73,81333.0
mBaazar - Semiliguda,764036,Semiliguda,Koraput,Odisha,mBaazar,18.706564,82.85414,,,no_match,,2,
mBaazar - SERAMPORE,712201,Serampore,Hooghly,West Bengal,mBaazar,22.752516,88.342481,181842.0,240098.0,exact,Serampore,6,40016.0
mBaazar - Sikar,332001,Sikar,Sikar,Rajasthan,mBaazar,27.609494,75.140023,244497.0,381473.0,exact,Sikar,1,381473.0
mBaazar - Silapathar,787057,Silapathar,Dhemaji,Assam,mBaazar,27.59402,94.72353,25662.0,38493.0,exact,Silapathar,1,38493.0
mBaazar - SILCHAR,788001,Silchar,Cachar,Assam,mBaazar,24.82995,92.800341,178865.0,268299.0,exact,Silchar,8,33537.0
mBaazar - SILIGURI,734003,Siliguri,Darjeeling,West Bengal,mBaazar,26.731757,88.431893,,,no_match,,11,
mBaazar - Siliguri SF Road,734005,Siliguri,Darjeeling,West Bengal,mBaazar,26.742957,88.436267,,,no_match,,11,
mBaazar - Simaluguri,785686,Simaluguri,Sivasagar Simaluguri,Assam,mBaazar,26.91762,94.737915,8286.0,12429.0,exact,Simaluguri,1,12429.0
mBaazar - Singur,712409,Singur,Hooghly,West Bengal,mBaazar,22.9167,88.1333,21382.0,28232.0,exact,Singur,4,7058.0
mBaazar - SITAMARHI,843302,Sitamarhi,Sitamarhi,Bihar,mBaazar,26.594631,85.49218,67818.0,116451.0,exact,Sitamarhi,12,9704.0
mBaazar - Sitapur Road,226021,Lucknow,Lucknow,Uttar Pradesh,mBaazar,26.8124,80.985,2817105.0,4319172.0,exact,Lucknow,58,74468.0
mBaazar - SIWAN,841226,Siwan,Siwan,Bihar,mBaazar,26.2155,84.362257,135066.0,231922.0,exact,Siwan,10,23192.0
mBaazar - Sodepur,700110,Kolkata,Kolkata,West Bengal,mBaazar,22.5634,88.3456,4496694.0,5937285.0,exact,Kolkata,73,81333.0
mBaazar - Sonari,785690,Sonari,Jorhat,Assam,mBaazar,27.026693,95.02137,19810.0,29715.0,exact,Sonari,1,29715.0
mBaazar - Sujapur,732206,Sujapur,Malda Sujapur,West Bengal,mBaazar,25.066313,88.137955,7773.0,10263.0,fuzzy_broad,sadpur,1,10263.0
mBaazar - SULTANPUR,228001,Sultanpur,Sultanpur,Uttar Pradesh,mBaazar,26.261031,82.07221,107640.0,165033.0,exact,Sultanpur,5,33007.0
mBaazar - Sundargarh,770001,Sundargarh,Sundargarh,Odisha,mBaazar,22.234222,84.840754,45036.0,65512.0,exact,Sundargarh,2,32756.0
mBaazar - SURI,731101,Suri,Birbhum,West Bengal,mBaazar,23.908964,87.5265,67864.0,89605.0,exact,Suri,4,22401.0
mBaazar - SUTI,742201,Suti,Murshidabad,West Bengal,mBaazar,24.602404,88.04348,6272.0,8281.0,fuzzy,asuti,1,8281.0
mBaazar - Tamulpur,781367,Tamulpur,Tamulpur (Btr),Assam,mBaazar,26.438969,91.62093,,,no_match,,1,
mBaazar - Tangla,784521,Tangla,Udalguri,Assam,mBaazar,26.657125,91.91208,17183.0,25775.0,exact,Tangla,2,12888.0
mBaazar - TEZPUR,784001,Tezpur,Sonitpur,Assam,mBaazar,26.948025,94.530983,75540.0,113311.0,exact,Tezpur,5,22662.0
mBaazar - Titabar,785630,Titabor,Jorhat,Assam,mBaazar,26.588146,94.180867,,,no_match,,1,
mBaazar - UDAIPUR,799120,Udaipur,Gomati,Tripura,mBaazar,23.540003,91.49445,32758.0,54170.0,exact,Udaipur,2,27085.0
mBaazar - ULUBERIA,711315,Uluberia,Howrah,West Bengal,mBaazar,22.936925,88.34728,235345.0,310742.0,exact,Uluberia,2,155371.0
mBaazar - VARANASI - ASHAPUR,221105,Varanasi Ashapur,Varanasi,Uttar Pradesh,mBaazar,25.380522,82.90643,,,no_match,,1,
mBaazar - VARANASI - HARTIRATH,221001,Varanasi,Varanasi,Uttar Pradesh,mBaazar,25.336692,83.007013,1198491.0,1837521.0,exact,Varanasi,24,76563.0
mBaazar - VIP,700059,Kolkata,Kolkata,West Bengal,mBaazar,22.591527,88.392631,4496694.0,5937285.0,exact,Kolkata,73,81333.0
V-Mart - Itanagar,791111,Itanagar,Papum Pare,Arunachal Pradesh,Vmart,28.2092,93.6053,59490.0,94316.0,exact,Itanagar,4,23579.0
V-Mart - Kokrajhar,783370,Kokrajhar,Kokrajhar,Assam,Vmart,26.40206,90.27057,34136.0,51204.0,exact,Kokrajhar,2,25602.0
V-Mart - Barpeta Town-Howly Road,781301,Barpeta,Barpeta,Assam,Vmart,26.331078,91.007112,42649.0,63974.0,exact,Barpeta,5,12795.0
V-Mart - Nalbari,781335,Nalbari,Nalbari,Assam,Vmart,26.45,91.4333,27839.0,41759.0,exact,Nalbari,4,10440.0
V-Mart - Rangia-Bhutan Bus Stand,781354,Rangia,Kamrup Rural,Assam,Vmart,26.35,91.5833,27889.0,41834.0,exact,Rangia,1,41834.0
V-Mart - Sualkuchi,781103,Sualkuchi,Kamrup,Assam,Vmart,26.249462,91.52743,13898.0,20847.0,exact,Sualkuchi,1,20847.0
V-Mart - Kalapahar-Guwahati,781018,Guwahati,Kamrup Metro,Assam,Vmart,26.148009,91.74086,,,no_match,,20,
V-Mart - Beltola,781028,Guwahati,Kamrup Metropolitan,Assam,Vmart,26.11842,91.80251,,,no_match,,20,
V-Mart - Morigaon,782105,Morigaon,Morigaon,Assam,Vmart,26.0548,92.8636,29164.0,43746.0,fuzzy,marigaon,3,14582.0
V-Mart - Dhekiajuli-Tezpur Road,784110,Dhekiajuli,Sonitpur,Assam,Vmart,26.622608,92.7967,21579.0,32369.0,exact,Dhekiajuli,1,32369.0
V-Mart - Nagaon,782001,Nagaon,Nagaon,Assam,Vmart,26.348057,92.68379,121628.0,182443.0,exact,Nagaon,6,30407.0
V-Mart -Golaghat,785702,Golaghat,Golaghat,Assam,Vmart,26.513119,93.97176,41989.0,62984.0,exact,Golaghat,3,20995.0
V-Mart - Jorhat,785001,Jorhat,Jorhat,Assam,Vmart,26.7509,94.2037,71782.0,107674.0,exact,Jorhat,5,21535.0
V-Mart - Sivasagar-Boarding Road,785640,Sibsagar,Sivasagar,Assam,Vmart,26.986383,94.63568,50781.0,76172.0,fuzzy_broad,sivasagar,3,25391.0
"V-Mart - Hijuguri, Tinsukia - Tinsukia-Station Road",786125,Tinsukia,Dibrugarh,Assam,Vmart,27.488546,95.35567,116322.0,174484.0,exact,Tinsukia,3,58161.0
V-Mart - Bettiah,845438,Bettiah,West Champaran,Bihar,Vmart,26.8089,84.4975,132209.0,227017.0,exact,Bettiah,4,56754.0
V-Mart - Bhabua,821101,Bhabua,Kaimur,Bihar,Vmart,24.7358,83.6244,50179.0,86163.0,exact,Bhabua,2,43082.0
V-Mart - Gopalganj,841413,Banakata,Banakata,Bihar,Vmart,26.46857,84.45152,45977.0,78947.0,fuzzy_broad,banka,1,78947.0
V-Mart - Siwan,841226,Siwan,Siwan,Bihar,Vmart,26.222092,84.36605,135066.0,231922.0,exact,Siwan,10,23192.0
V-Mart - Sasaram-GT Road,821115,Sasaram,Rohtas,Bihar,Vmart,24.63592,83.963905,147408.0,253115.0,exact,Sasaram,4,63279.0
V-Mart - Sasaram,802212,Sasaram,Rohtas,Bihar,Vmart,24.9086,84.3156,147408.0,253115.0,exact,Sasaram,4,63279.0
V-Mart - Motihari,845401,Motihari,East Champaran,Bihar,Vmart,26.6167,84.8333,126158.0,216626.0,exact,Motihari,8,27078.0
"V-Mart - Gandhi Chowk, Motihari",845401,Motihari,East Champaran,Bihar,Vmart,26.65753,84.91966,126158.0,216626.0,exact,Motihari,8,27078.0
V-Mart - Dehri On Sone,821307,Dehri,Rohtas,Bihar,Vmart,24.63592,83.963905,137231.0,235640.0,exact,Dehri,3,78547.0
V-Mart - Chhapra-Bhagwan Bazar,841301,Chhapra,Saran,Bihar,Vmart,25.9833,84.75,202352.0,347459.0,fuzzy,chapra,4,86865.0
V-Mart - Arrah,802301,Ara,Bhojpur,Bihar,Vmart,25.559893,84.65011,5185.0,8903.0,fuzzy,bara,5,1781.0
"V-Mart - Zero Mile, Arrah",802302,Ekawana,Ekawana,Bihar,Vmart,25.546011,84.65923,,,no_match,,1,
V-Mart - Daud Nagar,824113,Daudnagar,Aurangabad,Bihar,Vmart,24.752935,84.37391,52364.0,89914.0,exact,Daudnagar,1,89914.0
V-Mart - Bihta,801103,Patna,Patna,Bihar,Vmart,25.609907,85.137764,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Aurangabad,824101,Aurangabad,Aurangabad,Bihar,Vmart,24.8167,84.4333,102244.0,175564.0,exact,Aurangabad,5,35113.0
V-Mart - Sheohar,843329,Sheohar,Sitamarhi,Bihar,Vmart,26.65,85.55,28116.0,48278.0,exact,Sheohar,2,24139.0
V-Mart - Saguna Mor-Patna,801503,Danapur,Patna,Bihar,Vmart,25.609907,85.137764,4851.0,8330.0,fuzzy_broad,dariapur,5,1666.0
V-Mart - Vaishali-Lalganj,844121,Vaishali,Vaishali,Bihar,Vmart,25.97911,85.12617,147688.0,253596.0,manual,Hajipur,4,63399.0
V-Mart - Patna-Gola Road,801503,Danapur,Patna,Bihar,Vmart,25.609907,85.137764,4851.0,8330.0,fuzzy_broad,dariapur,5,1666.0
"V Mart - Sitamarhi, Cinema Road",843320,Sitamarhi,Sitamarhi,Bihar,Vmart,26.58239,85.4904,67818.0,116451.0,exact,Sitamarhi,12,9704.0
V-Mart - Rajiv Nagar,800024,Patna,Patna,Bihar,Vmart,25.5941,85.1376,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Sitamarhi,843320,Sitamarhi,Sitamarhi,Bihar,Vmart,26.569247,85.520339,67818.0,116451.0,exact,Sitamarhi,12,9704.0
V-Mart - Patna Phulwari Sharif,801505,Patna,Patna,Bihar,Vmart,25.577944,85.07075,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna-Kurji,800010,Patna,Patna,Bihar,Vmart,25.638762,85.1094,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna-Anishabad,800002,Patna,Patna,Bihar,Vmart,25.609907,85.137764,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Muzaffarpur - Bairiya,843108,Bairiya,Muzaffarpur,Bihar,Vmart,26.11962,85.39101,43032.0,73890.0,fuzzy_broad,barahiya,1,73890.0
V-Mart - Boring Road-Patna,800001,Patna,Patna,Bihar,Vmart,25.5941,85.1376,1684297.0,2892112.0,exact,Patna,48,60252.0
"V-Mart - Muzaffarpur, Laxmi Chowk",842003,Muzaffarpur,Muzaffarpur,Bihar,Vmart,25.201756,85.52006,354462.0,608648.0,exact,Muzaffarpur,13,46819.0
V-Mart - Muzaffarpur,842001,Muzaffarpur,Muzaffarpur,Bihar,Vmart,26.109402,85.36557,354462.0,608648.0,exact,Muzaffarpur,13,46819.0
V-Mart - Kalambagh,842001,Muzaffarpur,Muzaffarpur,Bihar,Vmart,26.1209,85.3905,354462.0,608648.0,exact,Muzaffarpur,13,46819.0
V-Mart - Muzaffarpur-Centrum Mall,842001,Muzaffarpur,Muzaffarpur,Bihar,Vmart,26.11962,85.39101,354462.0,608648.0,exact,Muzaffarpur,13,46819.0
V-Mart - Kankarbagh-Patna,800020,Patna,Patna,Bihar,Vmart,25.5941,85.1376,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna-Gravity Mall,800020,Patna,Patna,Bihar,Vmart,25.5941,85.1376,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Hajipur,844101,Hajipur,Vaishali,Bihar,Vmart,25.683,85.217,147688.0,253596.0,exact,Hajipur,4,63399.0
V-Mart - Patna- Ashok Rajpath,800006,Patna,Patna,Bihar,Vmart,25.609907,85.137764,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna-Kantifactory,800020,Patna,Patna,Bihar,Vmart,25.598265,85.157895,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Jehanabad-Station Road,804408,Jehanabad,Jehanabad,Bihar,Vmart,24.8667,85.2167,103202.0,177209.0,exact,Jehanabad,2,88604.0
V-Mart - Patna-S2 Mall,800007,Patna,Patna,Bihar,Vmart,25.598587,85.197981,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna - Pachim Darwaja,800008,Patna,Patna,Bihar,Vmart,25.60096,85.21881,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna-Sampathchak,800007,Patna,Patna,Bihar,Vmart,25.5941,85.1376,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Patna City,800008,Patna,Patna,Bihar,Vmart,25.60096,85.21881,1684297.0,2892112.0,exact,Patna,48,60252.0
V-Mart - Sitamarhi,843320,Pupri,Sitamarhi,Bihar,Vmart,26.569247,85.520339,,,no_match,,1,
V-Mart - Fatuha,803201,Fatuha,Patna,Bihar,Vmart,25.609907,85.137764,,,no_match,,2,
V-Mart - AP Colony,823001,Gaya,Gaya,Bihar,Vmart,24.79357,85.004974,474093.0,814067.0,exact,Gaya,6,135678.0
V-Mart - Church Road,823001,Gaya,Gaya,Bihar,Vmart,24.7936,84.991,474093.0,814067.0,exact,Gaya,6,135678.0
V-Mart - Gaya-Manpur,823003,Manpur,Manpur,Bihar,Vmart,24.54074,84.76642,5815.0,9985.0,fuzzy,mohanpur,1,9985.0
V-Mart - Patna-Bakhtiyarpur,803212,Bakhtiarpur,Bakhtiarpur,Bihar,Vmart,25.463814,85.514658,47897.0,82244.0,exact,Bakhtiarpur,1,82244.0
V-Mart - Samastipur - Tajpur Road,848101,Samastipur,Samastipur,Bihar,Vmart,25.8833,85.7167,67925.0,116634.0,exact,Samastipur,9,12959.0
V-Mart - Darbhanga,846004,Darbhanga,Darbhanga,Bihar,Vmart,26.15984,85.8986,296039.0,508330.0,exact,Darbhanga,8,63541.0
V-Mart - Samastipur,848101,Samastipur,Samastipur,Bihar,Vmart,26.158112,85.91967,67925.0,116634.0,exact,Samastipur,9,12959.0
V-Mart - Darbhanga-Donar,846004,Darbhanga,Darbhanga,Bihar,Vmart,26.14558,85.898735,296039.0,508330.0,exact,Darbhanga,8,63541.0
V-Mart - Madhubani,847211,Sitamarhi,Sitamarhi,Bihar,Vmart,26.347134,86.071556,67818.0,116451.0,exact,Sitamarhi,12,9704.0
V-Mart - Madhubani-Station Road,847211,Sitamarhi,Sitamarhi,Bihar,Vmart,26.5833,86.2833,67818.0,116451.0,exact,Sitamarhi,12,9704.0
V-Mart - Nawada,805110,Nawada,Nawada,Bihar,Vmart,24.886711,85.542854,98029.0,168326.0,exact,Nawada,4,42082.0
V-Mart - Madhubani-Jhajharpur,847404,Jhanjharpur,Jhanjharpur,Bihar,Vmart,26.1289,85.8945,30590.0,52526.0,exact,Jhanjharpur,2,26263.0
V-Mart - Sheikhpura,811105,Sheikhpura,Munger,Bihar,Vmart,25.141073,85.837616,62927.0,108052.0,exact,Sheikhpura,2,54026.0
V-Mart - Begusarai,851101,Begusarai,Begusarai,Bihar,Vmart,25.417849,86.14101,252008.0,432724.0,exact,Begusarai,4,108181.0
V-Mart - Supaul,852131,Supaul,Supaul,Bihar,Vmart,26.116383,86.59898,65437.0,112362.0,exact,Supaul,6,18727.0
V-Mart - Saharsa,852201,Saharsa,Saharsa,Bihar,Vmart,25.85,86.4333,156540.0,268795.0,exact,Saharsa,4,67199.0
V-Mart - Khagaria,851204,Khagaria,Begusarai,Bihar,Vmart,25.50549,86.466736,49406.0,84835.0,exact,Khagaria,5,16967.0
V-Mart - Jamui,811307,Jamui,Jamui,Bihar,Vmart,25.17437,86.09512,87357.0,150001.0,exact,Jamui,3,50000.0
V-Mart - Munger,811201,Maksuspur,Maksuspur,Bihar,Vmart,25.360853,86.46827,,,no_match,,1,
V-Mart - Jamalpur,811214,Jamalpur,Munger,Bihar,Vmart,25.376354,86.470985,105434.0,181041.0,exact,Jamalpur,3,60347.0
V-Mart - Madhepura,852113,Madhepura,Madhepura,Bihar,Vmart,25.201756,85.52006,54472.0,93534.0,exact,Madhepura,6,15589.0
V-Mart - Murliganj,852122,Murliganj,Madhepura,Bihar,Vmart,25.6167,87.5667,28691.0,49265.0,exact,Murliganj,1,49265.0
V-Mart - Chhapra,841301,Chhapra,Saran,Bihar,Vmart,25.9833,84.75,202352.0,347459.0,fuzzy,chapra,4,86865.0
V-Mart - Forbesganj-Sadar Road,854318,Katihar,Katihar,Bihar,Vmart,26.133728,87.46471,240838.0,413544.0,exact,Katihar,6,68924.0
V-Mart - Bhagalpur - Gurhatta Chowk,812005,Mujahid Pur,Bhagalpur,Bihar,Vmart,25.239887,86.97526,,,no_match,,1,
V-Mart - Bhagalpur,812001,Bhagalpur,Bhagalpur,Bihar,Vmart,25.282,87.0105,400146.0,687092.0,exact,Bhagalpur,9,76344.0
V-Mart - Bhagalpur-Kachehari Road,812001,Bhagalpur,Bhagalpur,Bihar,Vmart,25.243223,86.98313,400146.0,687092.0,exact,Bhagalpur,9,76344.0
V-Mart - Banka,813102,Banka,Banka,Bihar,Vmart,24.8667,86.6333,45977.0,78947.0,exact,Banka,2,39474.0
V-Mart - Kahalgoan,813204,Kahalgoan,Kahalgoan,Bihar,Vmart,25.26495,87.23483,,,no_match,,1,
V-Mart - Purnia,854301,Purnia,Purnia,Bihar,Vmart,25.764585,87.46946,282248.0,484649.0,exact,Purnia,8,60581.0
V-Mart - Rambagh Chowk,854301,Purnia,Purnia,Bihar,Vmart,25.79226,87.49657,282248.0,484649.0,exact,Purnia,8,60581.0
V-Mart - Katihar-Mirchaibari,854105,Katihar,Purnia,Bihar,Vmart,25.552608,87.555145,240838.0,413544.0,exact,Katihar,6,68924.0
V-Mart - Katihar-New Market,854105,Katihar,Purnia,Bihar,Vmart,25.544678,87.56836,240838.0,413544.0,exact,Katihar,6,68924.0
V-Mart - Kishanganj,855107,Kagzia Basti,West Champaran,Bihar,Vmart,26.104525,87.94945,,,no_match,,2,
V-Mart - Chandigarh,160101,Chandigarh,Chandigarh,Chandigarh,Vmart,30.713167,76.8347,970602.0,1460167.0,exact,Chandigarh,1,1460167.0
V-Mart - Bilaspur,495001,Bilaspur,Bilaspur,Chhattisgarh,Vmart,22.079802,82.15734,16129.0,25055.0,fuzzy_broad,bijapur,7,3579.0
V-Mart - Raipur-City Center Mall,492002,Raipur,Raipur,Chhattisgarh,Vmart,21.2458,81.6296,1027264.0,1595789.0,exact,Raipur,10,159579.0
V-Mart - Colors Mall-Raipur,492001,Raipur,Raipur,Chhattisgarh,Vmart,21.22445,81.63744,1027264.0,1595789.0,exact,Raipur,10,159579.0
V-Mart - Lajpat Nagar,110024,New Delhi,South East Delhi,Delhi,Vmart,28.5672,77.2505,,,no_match,,34,
V-Mart - Laxmi Nagar,110092,New Delhi,Central Delhi,Delhi,Vmart,28.58,77.25,,,no_match,,34,
V-Mart - Mahipalpur,110037,Mahipalpur,New Delhi,Delhi,Vmart,28.5356,77.2531,,,no_match,,4,
V-Mart - Mahavir Enclave,110045,New Delhi,New Delhi,Delhi,Vmart,28.55,77.1833,,,no_match,,34,
V-Mart - Delhi-Dwarka,110075,Dwarka,Dwarka,Delhi,Vmart,28.5355,77.0521,,,no_match,,3,
V-Mart - Delhi-Burari,110084,Burari,Central Delhi,Delhi,Vmart,28.7306,77.0808,146190.0,197042.0,exact,Burari,3,65681.0
V-Mart - Nangloi,110041,Nangloi,Nangloi,Delhi,Vmart,28.68128,77.06731,205596.0,277112.0,fuzzy_broad,nangloi jat,1,277112.0
V-Mart - Delhi-Narela,110040,Narela,North West Delhi,Delhi,Vmart,28.8156,77.0469,,,no_match,,3,
"V-Mart - Patan, Bus Stand",384265,Patan,Patan,Gujarat,Vmart,23.853036,72.130417,133737.0,183734.0,exact,Patan,2,91867.0
V-Mart - Mehsana,384002,Mehsana,Mehsana,Gujarat,Vmart,23.5844,72.4289,190753.0,262065.0,fuzzy_broad,mahesana,2,131032.0
